1.000000000000000000e+02, 2.000000000000000000e+02, 3.000000000000000000e+02, 4.000000000000000000e+02, 5.000000000000000000e+02, 6.000000000000000000e+02, 7.000000000000000000e+02, 9.000000000000000000e+02, 8.000000000000000000e+02, 1.000000000000000000e+03, 1.300000000000000000e+03, 1.100000000000000000e+03, 1.200000000000000000e+03, 1.600000000000000000e+03, 1.500000000000000000e+03, 1.400000000000000000e+03, 1.900000000000000000e+03, 1.700000000000000000e+03, 1.800000000000000000e+03, 2.000000000000000000e+03, 2.300000000000000000e+03, 2.100000000000000000e+03, 2.600000000000000000e+03, 2.200000000000000000e+03, 2.500000000000000000e+03, 2.400000000000000000e+03, 2.800000000000000000e+03, 2.900000000000000000e+03, 2.700000000000000000e+03, 3.000000000000000000e+03
9.355355478974447525e-01, 8.183276313326709461e-01, 1.099285923839980361e+00, 5.251948606884427884e-01, 5.192468083501367015e-01, 7.490985164116056305e-01, 7.062508134599351228e-01, 6.335677574077159813e-01, 8.561975389891408605e-01, 6.064789248373336772e-01, 6.247875197073877729e-01, 9.119955679996080145e-01, 7.033800212519593087e-01, 6.579626148803527919e-01, 5.766475263107252447e-01, 7.993656237448043544e-01, 1.028288172016300850e+00, 7.327495614485011188e-01, 8.267551835650756020e-01, 6.532552649437338710e-01, 9.182578768004605596e-01, 3.737376718787322472e-01, 8.583726166541880698e-01, 6.334079339932506825e-01, 9.193970107541720171e-01, 4.268566569186281190e-01, 6.088309810602932082e-01, 7.969607530810344231e-01, 9.525464955167330938e-01, 5.749070248653477266e-01
